date,treat,temp,pco2,value,param
10/30/2015,3309_31,31,3309,47.9,co3
10/30/2015,3309_31,31,3309,38,co3
10/30/2015,447_28,28,447,201.8,co3
10/30/2015,447_28,28,447,199.7,co3
10/30/2015,447_28,28,447,201.8,co3
10/30/2015,405_31,31,405,255.3,co3
10/30/2015,405_31,31,405,248.5,co3
10/30/2015,405_31,31,405,255.1,co3
10/30/2015,673_28,28,673,145.9,co3
10/30/2015,673_28,28,673,146.5,co3
10/30/2015,673_28,28,673,141.5,co3
10/30/2015,701_31,31,701,155,co3
10/30/2015,701_31,31,701,153.8,co3
10/30/2015,701_31,31,701,149.3,co3
9/30/2015,288_28,28,288,301.1,co3
9/30/2015,288_28,28,288,311.7,co3
9/30/2015,288_28,28,288,260.1,co3
9/30/2015,311_31,31,311,302.1,co3
9/30/2015,311_31,31,311,305.1,co3
9/30/2015,311_31,31,311,298.5,co3
9/30/2015,3285_28,28,3285,40.6,co3
9/30/2015,3285_28,28,3285,31.6,co3
9/30/2015,3285_28,28,3285,38.9,co3
9/30/2015,3309_31,31,3309,34.2,co3
9/30/2015,3309_31,31,3309,34.6,co3
9/30/2015,3309_31,31,3309,34.2,co3
9/30/2015,447_28,28,447,260.4,co3
9/30/2015,447_28,28,447,260.4,co3
9/30/2015,447_28,28,447,255.9,co3
9/30/2015,405_31,31,405,223.9,co3
9/30/2015,405_31,31,405,227.9,co3
9/30/2015,405_31,31,405,224.7,co3
9/30/2015,673_28,28,673,160.4,co3
9/30/2015,673_28,28,673,150.6,co3
9/30/2015,673_28,28,673,155.7,co3
9/30/2015,701_31,31,701,137.6,co3
9/30/2015,701_31,31,701,134.7,co3
9/30/2015,701_31,31,701,128.8,co3
10/9/2015,288_28,28,288,4.54,sat
10/9/2015,288_28,28,288,4.5,sat
10/9/2015,288_28,28,288,4.47,sat
10/9/2015,311_31,31,311,4.88,sat
10/9/2015,311_31,31,311,4.94,sat
10/9/2015,311_31,31,311,4.82,sat
10/9/2015,3285_28,28,3285,0.72,sat
10/9/2015,3285_28,28,3285,0.66,sat
10/9/2015,3285_28,28,3285,0.71,sat
10/9/2015,3309_31,31,3309,0.78,sat
10/9/2015,3309_31,31,3309,0.77,sat
10/9/2015,3309_31,31,3309,0.72,sat
10/9/2015,447_28,28,447,4.01,sat
10/9/2015,447_28,28,447,3.92,sat
10/9/2015,447_28,28,447,3.89,sat
10/9/2015,405_31,31,405,4.84,sat
10/9/2015,405_31,31,405,4.69,sat
10/9/2015,405_31,31,405,4.72,sat
10/9/2015,673_28,28,673,2.66,sat
10/9/2015,673_28,28,673,2.7,sat
10/9/2015,673_28,28,673,2.67,sat
10/9/2015,701_31,31,701,3.27,sat
10/9/2015,701_31,31,701,3.25,sat
10/9/2015,701_31,31,701,3.16,sat
12/10/2015,288_28,28,288,3.48,sat
12/10/2015,288_28,28,288,3.39,sat
12/10/2015,288_28,28,288,3.15,sat
12/10/2015,311_31,31,311,4.7,sat
12/10/2015,311_31,31,311,4.61,sat
12/10/2015,311_31,31,311,3.99,sat
12/10/2015,3285_28,28,3285,0.57,sat
12/10/2015,3285_28,28,3285,0.67,sat
12/10/2015,3285_28,28,3285,0.76,sat
12/10/2015,3309_31,31,3309,0.74,sat
12/10/2015,3309_31,31,3309,0.72,sat
12/10/2015,3309_31,31,3309,0.92,sat
12/10/2015,447_28,28,447,3.12,sat
12/10/2015,447_28,28,447,3.15,sat
12/10/2015,447_28,28,447,3,sat
12/10/2015,405_31,31,405,3.03,sat
12/10/2015,405_31,31,405,2.91,sat
12/10/2015,405_31,31,405,2.41,sat
12/10/2015,673_28,28,673,1.89,sat
12/10/2015,673_28,28,673,2.05,sat
12/10/2015,673_28,28,673,2.19,sat
12/10/2015,701_31,31,701,2.58,sat
12/10/2015,701_31,31,701,2.51,sat
12/10/2015,701_31,31,701,2.83,sat
11/10/2015,288_28,28,288,4.34,sat
11/10/2015,288_28,28,288,4.31,sat
11/10/2015,288_28,28,288,NA,sat
11/10/2015,311_31,31,311,4.38,sat
11/10/2015,311_31,31,311,4.33,sat
11/10/2015,311_31,31,311,NA,sat
11/10/2015,3285_28,28,3285,0.81,sat
11/10/2015,3285_28,28,3285,0.66,sat
11/10/2015,3285_28,28,3285,0.74,sat
11/10/2015,3309_31,31,3309,0.84,sat
11/10/2015,3309_31,31,3309,0.81,sat
11/10/2015,3309_31,31,3309,0.79,sat
11/10/2015,447_28,28,447,2.92,sat
11/10/2015,447_28,28,447,3.03,sat
11/10/2015,447_28,28,447,3.02,sat
11/10/2015,405_31,31,405,3.13,sat
11/10/2015,405_31,31,405,2.99,sat
11/10/2015,405_31,31,405,2.93,sat
11/10/2015,673_28,28,673,2.44,sat
11/10/2015,673_28,28,673,2.42,sat
11/10/2015,673_28,28,673,2.4,sat
11/10/2015,701_31,31,701,2.63,sat
11/10/2015,701_31,31,701,2.61,sat
11/10/2015,701_31,31,701,2.56,sat
12/16/2015,288_28,28,288,2.94,sat
12/16/2015,288_28,28,288,2.83,sat
12/16/2015,288_28,28,288,3.17,sat
12/16/2015,311_31,31,311,4.16,sat
12/16/2015,311_31,31,311,3.92,sat
12/16/2015,311_31,31,311,4.26,sat
12/16/2015,3285_28,28,3285,0.62,sat
12/16/2015,3285_28,28,3285,0.7,sat
12/16/2015,3285_28,28,3285,0.68,sat
12/16/2015,3309_31,31,3309,0.8,sat
12/16/2015,3309_31,31,3309,0.92,sat
12/16/2015,3309_31,31,3309,0.91,sat
12/16/2015,447_28,28,447,2.79,sat
12/16/2015,447_28,28,447,2.97,sat
12/16/2015,447_28,28,447,2.94,sat
12/16/2015,405_31,31,405,2.58,sat
12/16/2015,405_31,31,405,2.56,sat
12/16/2015,405_31,31,405,2.7,sat
12/16/2015,673_28,28,673,2.33,sat
12/16/2015,673_28,28,673,2.39,sat
12/16/2015,673_28,28,673,2.65,sat
12/16/2015,701_31,31,701,2.78,sat
12/16/2015,701_31,31,701,3,sat
12/16/2015,701_31,31,701,3.16,sat
9/19/2015,288_28,28,288,3.33,sat
9/19/2015,288_28,28,288,3.05,sat
9/19/2015,288_28,28,288,3.24,sat
9/19/2015,311_31,31,311,4.1,sat
9/19/2015,311_31,31,311,4.07,sat
9/19/2015,311_31,31,311,4.14,sat
9/19/2015,3285_28,28,3285,0.71,sat
9/19/2015,3285_28,28,3285,0.76,sat
9/19/2015,3285_28,28,3285,0.87,sat
9/19/2015,3309_31,31,3309,0.78,sat
9/19/2015,3309_31,31,3309,0.65,sat
9/19/2015,3309_31,31,3309,0.84,sat
9/19/2015,447_28,28,447,3.09,sat
9/19/2015,447_28,28,447,3.04,sat
9/19/2015,447_28,28,447,3.22,sat
9/19/2015,405_31,31,405,3.87,sat
9/19/2015,405_31,31,405,3.68,sat
9/19/2015,405_31,31,405,3.78,sat
9/19/2015,673_28,28,673,2.17,sat
9/19/2015,673_28,28,673,2.23,sat
9/19/2015,673_28,28,673,2.15,sat
9/19/2015,701_31,31,701,2.47,sat
9/19/2015,701_31,31,701,2.54,sat
9/19/2015,701_31,31,701,2.28,sat
11/20/2015,288_28,28,288,3.7,sat
11/20/2015,288_28,28,288,3.53,sat
11/20/2015,288_28,28,288,3.57,sat
11/20/2015,311_31,31,311,4.74,sat
11/20/2015,311_31,31,311,4.7,sat
11/20/2015,311_31,31,311,4.73,sat
11/20/2015,3285_28,28,3285,0.62,sat
11/20/2015,3285_28,28,3285,0.7,sat
11/20/2015,3285_28,28,3285,0.67,sat
11/20/2015,3309_31,31,3309,0.88,sat
11/20/2015,3309_31,31,3309,0.95,sat
11/20/2015,3309_31,31,3309,0.87,sat
11/20/2015,447_28,28,447,3.31,sat
11/20/2015,447_28,28,447,3.21,sat
11/20/2015,447_28,28,447,3.13,sat
11/20/2015,405_31,31,405,3.49,sat
11/20/2015,405_31,31,405,3.35,sat
11/20/2015,405_31,31,405,3.46,sat
11/20/2015,673_28,28,673,2.42,sat
11/20/2015,673_28,28,673,2.32,sat
11/20/2015,673_28,28,673,2.32,sat
11/20/2015,701_31,31,701,3.11,sat
11/20/2015,701_31,31,701,2.98,sat
11/20/2015,701_31,31,701,3.04,sat
10/20/2015,288_28,28,288,4.52,sat
10/20/2015,288_28,28,288,4.56,sat
10/20/2015,288_28,28,288,4.73,sat
10/20/2015,311_31,31,311,5.12,sat
10/20/2015,311_31,31,311,5.15,sat
10/20/2015,311_31,31,311,5.23,sat
10/20/2015,3285_28,28,3285,0.73,sat
10/20/2015,3285_28,28,3285,0.74,sat
10/20/2015,3285_28,28,3285,0.73,sat
10/20/2015,3309_31,31,3309,0.8,sat
10/20/2015,3309_31,31,3309,0.8,sat
10/20/2015,3309_31,31,3309,0.79,sat
10/20/2015,447_28,28,447,4.02,sat
10/20/2015,447_28,28,447,4.14,sat
10/20/2015,447_28,28,447,3.91,sat
10/20/2015,405_31,31,405,4.28,sat
10/20/2015,405_31,31,405,4.28,sat
10/20/2015,405_31,31,405,4.42,sat
10/20/2015,673_28,28,673,2.46,sat
10/20/2015,673_28,28,673,2.57,sat
10/20/2015,673_28,28,673,2.52,sat
10/20/2015,701_31,31,701,2.78,sat
10/20/2015,701_31,31,701,2.61,sat
10/20/2015,701_31,31,701,2.82,sat
11/30/2015,288_28,28,288,4.11,sat
11/30/2015,288_28,28,288,4.1,sat
11/30/2015,288_28,28,288,4.01,sat
11/30/2015,311_31,31,311,5.23,sat
11/30/2015,311_31,31,311,5.25,sat
11/30/2015,311_31,31,311,5.08,sat
11/30/2015,3285_28,28,3285,0.64,sat
11/30/2015,3285_28,28,3285,0.63,sat
11/30/2015,3285_28,28,3285,0.61,sat
11/30/2015,3309_31,31,3309,0.9,sat
11/30/2015,3309_31,31,3309,0.87,sat
11/30/2015,3309_31,31,3309,0.86,sat
11/30/2015,447_28,28,447,3.55,sat
11/30/2015,447_28,28,447,3.62,sat
11/30/2015,447_28,28,447,3.53,sat
11/30/2015,405_31,31,405,3.67,sat
11/30/2015,405_31,31,405,3.73,sat
11/30/2015,405_31,31,405,3.58,sat
11/30/2015,673_28,28,673,2.36,sat
11/30/2015,673_28,28,673,2.21,sat
11/30/2015,673_28,28,673,2.32,sat
11/30/2015,701_31,31,701,2.72,sat
11/30/2015,701_31,31,701,2.65,sat
11/30/2015,701_31,31,701,2.46,sat
10/30/2015,288_28,28,288,4.25,sat
10/30/2015,288_28,28,288,4.21,sat
10/30/2015,288_28,28,288,4.27,sat
10/30/2015,311_31,31,311,3.62,sat
10/30/2015,311_31,31,311,3.88,sat
10/30/2015,311_31,31,311,3.64,sat
10/30/2015,3285_28,28,3285,0.71,sat
10/30/2015,3285_28,28,3285,0.88,sat
10/30/2015,3285_28,28,3285,0.69,sat
10/30/2015,3309_31,31,3309,0.83,sat
10/30/2015,3309_31,31,3309,0.8,sat
10/30/2015,3309_31,31,3309,0.64,sat
10/30/2015,447_28,28,447,3.32,sat
10/30/2015,447_28,28,447,3.29,sat
10/30/2015,447_28,28,447,3.32,sat
10/30/2015,405_31,31,405,4.27,sat
10/30/2015,405_31,31,405,4.15,sat
10/30/2015,405_31,31,405,4.26,sat
10/30/2015,673_28,28,673,2.4,sat
10/30/2015,673_28,28,673,2.41,sat
10/30/2015,673_28,28,673,2.32,sat
10/30/2015,701_31,31,701,2.59,sat
10/30/2015,701_31,31,701,2.57,sat
10/30/2015,701_31,31,701,2.5,sat
9/30/2015,288_28,28,288,4.97,sat
9/30/2015,288_28,28,288,5.14,sat
9/30/2015,288_28,28,288,4.29,sat
9/30/2015,311_31,31,311,5.1,sat
9/30/2015,311_31,31,311,5.15,sat
9/30/2015,311_31,31,311,5.04,sat
9/30/2015,3285_28,28,3285,0.67,sat
9/30/2015,3285_28,28,3285,0.52,sat
9/30/2015,3285_28,28,3285,0.64,sat
9/30/2015,3309_31,31,3309,0.57,sat
9/30/2015,3309_31,31,3309,0.58,sat
9/30/2015,3309_31,31,3309,0.57,sat
9/30/2015,447_28,28,447,4.27,sat
9/30/2015,447_28,28,447,4.27,sat
9/30/2015,447_28,28,447,4.2,sat
9/30/2015,405_31,31,405,3.79,sat
9/30/2015,405_31,31,405,3.85,sat
9/30/2015,405_31,31,405,3.8,sat
9/30/2015,673_28,28,673,2.65,sat
9/30/2015,673_28,28,673,2.49,sat
9/30/2015,673_28,28,673,2.57,sat
9/30/2015,701_31,31,701,2.31,sat
9/30/2015,701_31,31,701,2.26,sat
9/30/2015,701_31,31,701,2.16,sat
